"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230901","3호선","독립문","8369","8326","20230904",""
"20230901","3호선","무악재","4938","4746","20230904",""
"20230901","3호선","홍제","20109","18937","20230904",""
"20230901","3호선","녹번","17889","15906","20230904",""
"20230901","3호선","불광","18323","19635","20230904",""
"20230901","3호선","연신내","38908","37253","20230904",""
"20230901","3호선","구파발","24026","22828","20230904",""
"20230901","3호선","지축","7807","7691","20230904",""
"20230901","2호선","용두(동대문구청)","2849","2765","20230904",""
"20230901","2호선","신정네거리","11493","11680","20230904",""
"20230901","2호선","양천구청","7749","8124","20230904",""
"20230901","2호선","도림천","1500","1522","20230904",""
"20230901","2호선","신설동","4060","3866","20230904",""
"20230901","2호선","신답","1915","2041","20230904",""
"20230901","2호선","용답","3229","3237","20230904",""
"20230901","2호선","충정로(경기대입구)","11357","12051","20230904",""
"20230901","2호선","아현","12843","11790","20230904",""
"20230901","2호선","이대","19026","20349","20230904",""
"20230901","2호선","신촌","43963","45463","20230904",""
"20230901","2호선","홍대입구","71723","81971","20230904",""
"20230901","2호선","합정","36602","41301","20230904",""
"20230901","2호선","당산","20672","24097","20230904",""
"20230901","2호선","영등포구청","24175","24792","20230904",""
"20230901","2호선","문래","25123","26145","20230904",""
"20230901","2호선","신도림","55193","54556","20230904",""
"20230901","2호선","대림(구로구청)","25919","26344","20230904",""
"20230901","2호선","구로디지털단지","65035","64566","20230904",""
"20230901","2호선","신대방","28507","27152","20230904",""
"20230901","2호선","신림","60036","56297","20230904",""
"20230901","2호선","봉천","26658","24338","20230904",""
"20230901","2호선","서울대입구(관악구청)","52741","50917","20230904",""
"20230901","2호선","낙성대(강감찬)","31482","29163","20230904",""
"20230901","2호선","사당","44862","49501","20230904",""
"20230901","2호선","방배","19875","20497","20230904",""
"20230901","2호선","서초","24402","23053","20230904",""
"20230901","2호선","교대(법원.검찰청)","35046","42129","20230904",""
"20230901","2호선","강남","89775","88434","20230904",""
"20230901","2호선","역삼","56344","64607","20230904",""
"20230901","2호선","삼성(무역센터)","60983","61351","20230904",""
"20230901","2호선","종합운동장","18670","21614","20230904",""
"20230901","2호선","잠실새내","26606","26977","20230904",""
"20230901","2호선","잠실(송파구청)","82980","83296","20230904",""
"20230901","2호선","잠실나루","17425","16655","20230904",""
"20230901","2호선","강변(동서울터미널)","35789","34262","20230904",""
"20230901","2호선","구의(광진구청)","27563","26429","20230904",""
"20230901","2호선","건대입구","40565","44229","20230904",""
"20230901","2호선","성수","44687","49769","20230904",""
"20230901","2호선","뚝섬","26581","28632","20230904",""
"20230901","2호선","한양대","13036","14645","20230904",""
"20230901","2호선","왕십리(성동구청)","18254","16286","20230904",""
"20230901","2호선","상왕십리","16517","15655","20230904",""
"20230901","2호선","신당","16878","17711","20230904",""
"20230901","2호선","동대문역사문화공원(DDP)","16470","17847","20230904",""
"20230901","2호선","을지로4가","16696","17175","20230904",""
"20230901","2호선","을지로3가","28527","29040","20230904",""
"20230901","2호선","을지로입구","54698","56326","20230904",""
"20230901","2호선","시청","29060","28010","20230904",""
"20230901","1호선","동묘앞","9995","10171","20230904",""
"20230901","1호선","청량리(서울시립대입구)","24133","23746","20230904",""
"20230901","1호선","제기동","19458","19840","20230904",""
"20230901","1호선","신설동","16136","15417","20230904",""
"20230901","1호선","동대문","12293","11090","20230904",""
"20230901","1호선","종로5가","27878","27493","20230904",""
"20230901","1호선","종로3가","29355","26756","20230904",""
"20230901","1호선","종각","43893","43866","20230904",""
"20230901","1호선","시청","28527","28773","20230904",""
"20230901","1호선","서울역","61380","58750","20230904",""
"20230901","8호선","잠실(송파구청)","16806","19947","20230904",""
"20230901","9호선","등촌","13372","12772","20230904",""
"20230901","신림선","보라매","4443","3980","20230904",""
"20230901","신림선","보라매공원","2381","2561","20230904",""
"20230901","신림선","보라매병원","8163","8434","20230904",""
"20230901","신림선","당곡","5162","4987","20230904",""
"20230901","신림선","신림","1901","2640","20230904",""
"20230901","신림선","서원","3945","3258","20230904",""
"20230901","신림선","서울대벤처타운","10492","9418","20230904",""
"20230901","신림선","관악산(서울대)","3297","3246","20230904",""
"20230901","안산선","산본","18607","20100","20230904",""
"20230901","안산선","대야미","5652","4956","20230904",""
"20230901","안산선","반월","4952","4736","20230904",""
"20230901","안산선","상록수","17412","17456","20230904",""
"20230901","안산선","중앙","21269","22924","20230904",""
"20230902","분당선","오리","7946","6701","20230905",""
"20230902","9호선","여의도","30563","30126","20230905",""
"20230902","안산선","수리산","3387","3007","20230905",""
"20230902","안산선","오이도","8502","8621","20230905",""
"20230902","안산선","정왕","8133","8224","20230905",""
"20230902","안산선","신길온천","1775","1646","20230905",""
"20230902","안산선","안산","11171","11807","20230905",""
"20230902","안산선","초지","4322","4159","20230905",""
"20230902","안산선","고잔","7622","7525","20230905",""
"20230902","안산선","중앙","18386","18924","20230905",""
"20230902","안산선","한대앞","8390","8387","20230905",""
"20230902","안산선","상록수","13854","13839","20230905",""
"20230902","안산선","반월","3778","3610","20230905",""
"20230902","안산선","대야미","4553","3901","20230905",""
"20230902","안산선","산본","14781","15612","20230905",""
"20230902","신림선","관악산(서울대)","4181","4510","20230905",""
"20230902","신림선","서울대벤처타운","8297","7224","20230905",""
"20230902","신림선","서원","2945","2376","20230905",""
"20230902","신림선","신림","1423","2015","20230905",""
"20230902","7호선","천왕","7950","7378","20230905",""
"20230902","1호선","서울역","46631","45660","20230905",""
"20230902","1호선","시청","19065","21991","20230905",""
"20230902","1호선","종각","25078","23123","20230905",""
"20230902","1호선","종로3가","26993","25349","20230905",""
"20230902","1호선","종로5가","25490","25664","20230905",""
"20230902","1호선","동대문","11906","11708","20230905",""
"20230902","1호선","신설동","11203","10623","20230905",""
"20230902","1호선","제기동","17888","18350","20230905",""
"20230902","1호선","청량리(서울시립대입구)","21206","21467","20230905",""
"20230902","1호선","동묘앞","13787","14262","20230905",""
"20230902","2호선","시청","14801","13078","20230905",""
"20230902","2호선","을지로입구","33031","31759","20230905",""
"20230902","2호선","을지로3가","15432","14773","20230905",""
"20230902","2호선","을지로4가","10743","11145","20230905",""
"20230902","2호선","동대문역사문화공원(DDP)","15026","17040","20230905",""
"20230902","2호선","신당","12812","13968","20230905",""
"20230902","2호선","상왕십리","10999","10299","20230905",""
"20230902","2호선","왕십리(성동구청)","13694","12743","20230905",""
"20230902","2호선","한양대","5696","5873","20230905",""
"20230902","2호선","뚝섬","18005","18346","20230905",""
"20230902","2호선","성수","27443","33048","20230905",""
"20230902","2호선","건대입구","37322","40698","20230905",""
"20230902","2호선","구의(광진구청)","18797","17823","20230905",""
"20230902","2호선","강변(동서울터미널)","30434","29965","20230905",""
"20230902","2호선","잠실나루","9099","9057","20230905",""
"20230902","2호선","잠실(송파구청)","75131","72864","20230905",""
"20230902","2호선","잠실새내","20688","20991","20230905",""
"20230902","2호선","종합운동장","16849","19453","20230905",""
"20230902","2호선","삼성(무역센터)","32073","31144","20230905",""
"20230902","2호선","선릉","28318","24845","20230905",""
"20230902","2호선","역삼","19244","20802","20230905",""
"20230902","2호선","강남","61186","59872","20230905",""
"20230902","2호선","교대(법원.검찰청)","17335","21587","20230905",""
"20230902","2호선","서초","13702","11660","20230905",""
"20230902","2호선","방배","10998","11247","20230905",""
"20230902","2호선","사당","37334","42165","20230905",""
"20230902","2호선","낙성대(강감찬)","24070","21839","20230905",""
"20230902","2호선","서울대입구(관악구청)","39296","37382","20230905",""
"20230902","2호선","봉천","19198","17142","20230905",""
"20230902","2호선","신림","47002","43942","20230905",""
"20230902","2호선","신대방","21804","20517","20230905",""
"20230902","2호선","구로디지털단지","38139","37155","20230905",""
"20230902","2호선","대림(구로구청)","19380","20490","20230905",""
"20230902","2호선","신도림","45771","45912","20230905",""
"20230902","2호선","문래","14919","15928","20230905",""
"20230902","2호선","영등포구청","13952","14760","20230905",""
"20230902","2호선","당산","14385","15267","20230905",""
"20230902","2호선","합정","33119","38613","20230905",""
"20230902","2호선","홍대입구","79471","92453","20230905",""
"20230902","2호선","신촌","37287","38485","20230905",""
"20230902","2호선","이대","13077","13802","20230905",""
"20230902","2호선","아현","9315","8249","20230905",""
"20230902","2호선","충정로(경기대입구)","6954","7140","20230905",""
"20230902","2호선","용답","2381","2201","20230905",""
"20230902","2호선","신답","1094","1154","20230905",""
"20230902","2호선","신설동","3753","3499","20230905",""
"20230902","2호선","도림천","936","888","20230905",""
"20230902","2호선","양천구청","5014","5137","20230905",""
"20230902","2호선","신정네거리","8761","8480","20230905",""
"20230902","2호선","용두(동대문구청)","2039","1984","20230905",""
"20230902","3호선","지축","5473","5050","20230905",""
"20230902","3호선","구파발","18272","18577","20230905",""
"20230902","3호선","연신내","30948","29053","20230905",""
"20230902","3호선","불광","14532","16381","20230905",""
